ra,dec,deVRad_r,deVRadErr_r,expRad_r,expRadErr_r,z,zErr,velDisp,velDispErr,logM,errlogM,logSFR,errlogSFR,logsSFR,errlogsSFR,petroR50Errkpc_r,petroR50kpc_r,deVRadkpc_r,deVRadErrkpc_r,expRadkpc_r,expRadErrkpc_r,fracDev_r,meanRadkpc_r,plate,mjd,fiberid,velDisp_ppxf,Mgb,Fe_avg,Mgb_corr,Fe_avg_corr,alpha,alpha_flag,sexa_id,objid,logAge_boot,[M/H]_boot,SNR,mass_frac,time_75,time_90,time_100,dor_100,univ_age,mass_frac_reg,time_75_reg,time_90_reg,time_100_reg,dor_100_reg,mass_frac_unr,time_75_unr,time_90_unr,time_100_unr,dor_100_unr,mass_frac_plus,time_75_plus,time_90_plus,time_100_plus,dor_100_plus,mass_frac_min,time_75_min,time_90_min,time_100_min,dor_100_min,dor,velDisp_ppxf_err,velDisp_ppxf_res,velDisp_ppxf_err_res,meanRadErrkpc_r,meanRad_r,meanRadErr_r,logAge_noboot,[M/H]_noboot,logAge_plus,[M/H]_plus,logAge_minus,[M/H]_minus,logAge_err,[M/H]_err,logAge_mean,[M/H]_mean,age_mean,age_err,age_noboot,age_boot,age_plus,age_minus,delta_t_unr,delta_t_reg,delta_t_plus,delta_t_minus,delta_t,delta_t_mean,dor_mean,t_ass_err,dor_99,dor_95,dor_med,meanRad_kids,meanRadkpc_kids
44.72882462,0.492536062,0.7384051,0.01715974,0.7595369,0.009988451,0.1706297,2.95e-05,243.8614,11.64337,11.156,0.014,-0.611,0.28,-11.767,0.280349782,0.025277086,2.588262218,2.217505335,0.051532438,2.280966272,0.02999633,0.9462579,2.22087052,410,51877,582,280.8686359,3.67630584,2.655925049,4.143283737,3.556007123,0.1,0,J0258+0029,1.23766004e+18,9.897019033,0.184783348,19.3161672,0.90424,1.50526,2.86211,10.67566,0.682452118238046,11.588588785988462,0.92828,1.4693,2.01777,10.67566,0.682452118238046,0.93896,1.50526,2.43987,10.0832,0.7003437376437894,0.96829,1.39814,2.13139,10.00487,0.7208566325051987,0.90424,1.46905,2.86211,10.07093,0.6918524988282376,0.4585303437930507,28.086863590000004,266.57433809716525,26.65743380971653,0.0488621934498378,0.73952566988567,0.0162705776783716,9.992425676962284,0.219013595472241,10.011861621730986,0.1957658591032701,9.96186003992019,0.2226648425417788,0.0435228218707064,0.0158206296934024,9.965791592903363,0.2055569112793225,9.242545407863446,0.9262416958545844,9.827106822995018,7.888946902512998,10.276887957957438,9.159252673239878,0.94466,1.07633,0.8656799999999999,0.94992,1.11229,0.9591475,0.4855953319105388,0.0234075561651341,0.4786305766717054,0.4933030563388514,0.4882611290256745,0.3892261089569159,1.1688854439301157
204.6882671,5.694623218,0.6356199,0.02370171,0.6927125,0.01689618,0.1882375,3.74e-05,269.4746,14.76286,11.16,0.056,-1.593,0.598,-12.753,0.60061635,0.024167445,3.28353241,2.065295867,0.077013076,2.250804707,0.054900123,0.2282072,2.207054267,853,52374,569,280.8483494,4.344196158,2.466944077,4.895899144,3.302862831,0.3,0,J1338+0541,1.23766994e+18,10.01882584,0.222319614,16.51250839,0.97098,1.12142,1.6153,4.78009,0.965064340718785,11.395775305677718,0.97098,0.77679,1.3646,4.78009,0.965064340718785,1.0,1.02469,1.44613,2.34841,0.9939584023752194,1.0,1.04962,1.48583,2.35459,0.9899144403869622,0.99985,1.12142,1.6153,2.84203,0.9654399937736514,0.6862693218640897,28.084834940000004,286.74869065215836,28.674869065215837,0.045595665405138,0.6792477705172203,0.0140326201068011,10.019786842729562,0.2273562272368755,10.01917174230808,0.2272345067633817,10.015313224848793,0.2186862431019804,0.0017439431310389,0.0036312986679511,10.018274412471609,0.2238991477755594,10.429762341825176,0.0418815185371067,10.466147301096091,10.443013513707363,10.451334368654216,10.358890083104754,0.7031500000000002,0.53261,0.72182,0.7786400000000001,0.87724,0.6840550000000001,0.7624015375498822,0.0878436106792697,0.7282673419339964,0.7714330461947309,0.7718109553672602,0.35840445243783836,1.164550125285318
143.0617521,31.64544136,0.691523,0.02605575,0.7610452,0.01034286,0.1601585,2.72e-05,267.4801,11.4043,11.161,0.024,-1.607,0.631,-12.768,0.631456253,0.042435819,3.100499726,1.972101586,0.074306402,2.170366634,0.029496012,0.0,2.170366634,1941,53386,112,281.2858247,4.432277562,2.174729889,4.997650436,2.913885356,0.4,1,J0932+3138,1.23766004e+18,10.00322576,0.220334156,21.75415956,0.96528,1.32662,1.93944,9.08952,0.755219188310427,11.705453375573375,0.96528,1.32662,1.93944,9.08952,0.755219188310427,0.99904,0.87449,1.34761,2.48817,1.0194122669963723,,,,,,0.99851,0.96137,1.47488,2.82165,0.9925156029422668,0.5418195837996139,28.12858247,270.88570474268545,27.088570474268547,0.029496012,0.7610452,0.01034286,10.037794361566885,0.2292261930048274,,,10.035281685604494,0.2172765100460366,0.0157370197698956,0.0050685571439197,10.025433935723791,0.2222789530169547,10.603126328119512,0.3842130526666211,10.909236617920422,10.074552398355642,,10.846301825644034,0.5495,1.11676,,0.6110199999999999,1.11676,0.7590933333333334,0.7038920008279582,0.259396866413636,0.6287360520493395,0.738624434161692,0.7791159984314535,0.39992335608729856,1.140510850397425
236.2166383,25.31724732,0.9877394,0.02278223,0.8002266,0.01013372,0.1437366,2.68e-05,280.3126,11.18956,11.161,0.008,-1.889,0.449,-13.05,0.449071264,0.020161112,2.845357103,2.574988609,0.059392166,2.086151853,0.026418116,0.9131577,2.528339405,1849,53846,92,281.9138531,3.482660371,2.524897343,3.929709192,3.386828843,0.1,0,J1544+2519,1.23766004e+18,10.04603812,0.223718754,19.55229444,0.99907,0.93848,1.35532,2.31595,1.0126765838657663,11.892117100276568,0.99907,0.36031,1.12108,1.38919,1.323315964162093,1.0,0.93232,1.34987,2.30956,1.0140290761574724,1.0,0.93848,1.35532,2.31595,1.0126765838657663,1.0,0.88934,1.3161,2.27763,1.0235634419543562,0.7986540910746024,28.19138531,279.03242576389925,27.90324257638993,0.0533244292625624,0.9698452404720228,0.0204547079828768,10.042019047401064,0.229076187408515,10.041913265629216,0.2300061750739253,10.0429577470502,0.2222416359168245,0.0016703172209731,0.0033380352922011,10.04323204502012,0.2262606880998162,11.046686904915529,0.0424860829249238,11.015876222002284,11.118293133094433,11.01319339490934,11.03971208200618,0.63204,0.20716,0.6383099999999999,0.5996600000000001,0.78533,0.5192924999999999,0.8417463765547252,0.033224721785993,0.8071933611762766,0.8175520437916539,0.8049818481392975,0.4967392033459366,1.2949749604539678
252.2791082,38.73368012,0.6240671,0.02015818,0.7326292,0.01011562,0.1847304,4.09e-05,287.0966,13.43743,11.161,0.017,-1.596,0.635,-12.757,0.635227518,0.024215766,3.166551534,1.997662247,0.064527092,2.34517361,0.03238048,0.0,2.34517361,630,52050,84,321.7098105,3.994012129,2.595774244,4.724247637,3.738218772,0.1,0,J1649+3844,1.23766004e+18,9.980151372,0.207482009,16.54485031,0.97121,1.33494,1.8952,10.51725,0.717150429422893,11.433814521983438,0.97121,1.22996,1.81379,9.96068,0.7355224825667813,0.99906,1.30373,1.85134,3.3922,0.928631200107576,0.99971,1.29423,1.83063,3.36142,0.9306835731971032,0.99674,1.33494,1.8952,10.51725,0.717150429422893,0.4957144004834442,32.17098105,316.0215789959776,31.602157899597763,0.03238048,0.7326292,0.01011562,10.010142269341069,0.218927708711426,10.01052220427009,0.2227372895063484,10.00824882667438,0.2129272935942001,0.0127969870884084,0.0058101885550932,10.002266168071383,0.2155185752029936,10.05231682525657,0.2962030925597994,10.23628264944828,9.553255037523847,10.245241600448242,10.191751516966542,0.91597,1.0346799999999998,0.90476,0.94297,1.13966,0.949595,0.614955701393464,0.300576226594389,0.6887984025391026,0.7281938290727369,0.6200395651872866,0.3857650609711486,1.2348484619977589
337.8223146,-0.94378922,0.9422888,0.01888881,0.9127377,0.008071965,0.1328248,2.99e-05,271.8443,13.42761,11.163,0.016,-1.323,0.651,-12.486,0.651196591,0.011753292,2.754466579,2.298170327,0.046068363,2.226097454,0.019686905,0.0,2.226097454,376,52143,100,308.1127566,3.424956187,2.4510907,3.985030267,3.444873629,0.1,0,J2231-0056,1.23766004e+18,10.03406233,0.199763308,22.03361169,0.98503,1.09481,1.75738,10.42337,0.7581506466957864,12.018483442485438,0.98538,0.40667,1.3896,3.99681,1.1941076164614242,0.99819,1.03486,1.63526,3.00341,0.9771492972989848,0.99868,0.92856,1.47373,2.89211,0.9988365504801036,0.98503,1.09481,1.75738,10.42337,0.7581506466957864,0.5442318538450316,30.811275660000003,299.1359805689279,29.91359805689279,0.019686905,0.9127377,0.008071965,10.046277432038066,0.2250493631100279,10.049881778985812,0.2276818614635393,10.036361088468963,0.2084746018534982,0.0066090952163773,0.011579314614717,10.041645657373213,0.2152422836067663,11.006409257045908,0.1674955814576476,11.124421404849304,10.815891699762014,11.217130667994674,10.873292936180158,0.5818599999999998,0.21438,0.5232100000000001,0.6402400000000001,0.90252,0.4899225,0.7348960071174453,0.259221133060078,0.5547833792467348,0.7731783771869957,0.7560389133028348,0.47139242871119846,1.1496900866476696
167.8256548,5.395801773,0.7533337,0.01485039,0.6950261,0.01301117,0.1713722,1.91e-05,215.6844,7.27835,11.164,0.02,-0.463,0.378,-11.627,0.378528731,0.020350795,3.251311114,2.270312622,0.04475444,2.094591716,0.039211605,1.0,2.270312622,581,52356,624,219.6830064,2.21780209,2.003795999,2.349834759,2.416143451,0.1,0,J1111+0523,1.23765001e+18,9.630701935,-0.009622043,30.861573,0.55426,4.26924,9.54663,10.86668,0.4790637594380927,11.580364937140368,0.55426,4.26924,6.75505,10.81821,0.4790637594380927,0.65316,4.01447,9.15087,10.55883,0.5219740382257068,0.72895,3.13906,5.86423,10.86668,0.5499540779097037,0.75883,2.77791,9.54663,10.56156,0.5755994536089296,0.2644842968027493,10.98415032,226.7203438778038,11.336017193890193,0.04475444,0.7533337,0.01485039,9.861134443569432,0.1165540011708028,9.914402346906892,0.0952726117154883,9.853036057884047,0.0507509535732924,0.1088825059770495,0.0483045663471065,9.814818695840092,0.0632388808648959,6.528579482805763,1.6367882259130278,7.263307712248206,4.27269541856102,8.211119013230762,7.129122181661034,2.8300300000000003,3.97373,2.1085200000000004,2.32097,3.97373,2.8083125,0.3169978984364969,0.0122763766148904,0.2753296660130522,0.2862576463216978,0.3227296468840255,0.3961076112022047,1.1937446968655308
190.1913152,40.69318219,0.7366323,0.01482791,0.7418287,0.008078073,0.1928443,2.49e-05,211.8748,9.1479,11.167,0.023,-1.437,0.664,-12.604,0.664398224,0.03132156,2.724058569,2.439734637,0.049110208,2.456945174,0.026754671,1.0,2.439734637,1984,53433,627,223.6832576,3.077301516,1.878122769,3.27185183,2.279513707,0.4,0,J1240+4041,1.23766004e+18,9.845051226,-0.042680245,20.90417777,0.78312,1.92443,3.41511,10.69932,0.6078889170576791,11.346081049573142,0.78312,1.83568,3.41511,10.57264,0.6078889170576791,0.89861,1.7771,3.1136,10.64195,0.6473422244628276,,,,,,0.90619,1.92443,2.94465,10.69932,0.6410034090429858,0.3872118460728164,22.36832576,220.21791600623925,22.021791600623928,0.049110208,0.7366323,0.01482791,9.97298214460353,0.0756705185792585,,,9.96861615358822,0.1178529810590879,0.0593049306008736,0.0679519274925655,9.928883174730585,0.0502810848794488,8.489520761044135,1.159283528913353,9.39684675978978,6.999245487906801,,9.30285289560608,1.24457,1.44376,,1.3229000000000002,1.53251,1.3370766666666665,0.4192133489692355,0.0045648721584448,0.4217427116896048,0.5070247277830003,0.4315811150343607,0.3877760218778189,1.2843186376977629
180.0440779,-0.593541256,0.5565308,0.02705014,0.63489,0.01302016,0.1696709,2.17e-05,209.4836,9.240376,11.167,0.025,-0.064,0.151,-11.231,0.153055545,0.03459547,2.87728893,1.663695132,0.080863784,1.897942401,0.038922512,0.0,1.897942401,285,51930,169,214.6761058,3.53433557,2.368476886,3.728952306,2.832729584,0.2,0,J1200-0035,1.23765001e+18,9.944031705,0.129332261,19.92494804,0.94834,0.88381,1.39647,10.83991,0.7760858828532059,11.599220604533045,0.94834,0.08824,1.16568,10.63241,2.4660186008825185,0.99604,0.85217,1.36448,10.83991,0.7827465323910417,0.99625,0.88381,1.39647,10.83048,0.7760858828532059,0.99282,0.83618,1.33664,10.68386,0.7898976922761364,0.5466278484281494,21.46761058,204.84909197999244,20.484909197999244,0.038922512,0.63489,0.01302016,10.03169531712726,0.2007083025456081,10.031056402109474,0.2128055177756037,10.03027084431146,0.177913418195229,0.0376650122657228,0.0319236009089166,10.00926356713705,0.1801898748791102,10.215592653922691,0.8859666393305491,10.757102754357328,8.790866908587946,10.7412890110884,10.721877581755749,0.50191,-0.0599799999999999,0.52188,0.48463,0.73559,0.36211,0.6229930484349091,0.0077971569760071,0.5980609018783255,0.7700876901167405,0.5732228603861621,0.3348394508074237,1.0009702327299101
221.1087493,37.20042678,0.8905337,0.01515156,0.7022606,0.0121633,0.1772076,2.71e-05,226.2931,10.27289,11.168,0.029,-1.412,0.668,-12.58,0.668629195,0.022999217,3.086012686,2.757315636,0.046913029,2.174374909,0.037660627,1.0,2.757315636,1382,53115,594,224.2621949,3.199472217,2.645707238,3.403481681,3.214209568,0.0,0,J1444+3712,1.23766004e+18,9.630660949,0.110574409,19.92982959,0.64359,5.37649,8.61301,10.83731,0.500145593898974,11.516019872705684,0.64359,5.37649,8.43593,10.78073,0.500145593898974,0.67039,3.76724,8.61301,10.71247,0.5242966204970896,0.72544,3.22658,5.15449,10.83731,0.5464463299148975,,,,,,0.2854361719259935,22.42621949,231.2744543774634,23.127445437746346,0.046913029,0.8905337,0.01515156,9.863854151839282,0.1948237453774773,9.922289553454876,0.1891841038942509,,,0.1259810430839663,0.0384552270214941,9.805601551431383,0.1648607527572427,6.391481724125267,1.8540542604379333,7.308935878774308,4.2722922072871405,8.361603184642862,,2.35051,4.92614,2.069,,4.92614,3.115216666666668,0.3086790062592758,0.0044320882656451,0.2982247338563518,0.3261299190000766,0.309249118755546,0.4613239179756744,1.4283745265705934
330.2228847,20.97828109,1.168454,0.03366775,1.018388,0.01796098,0.1470572,1.92e-05,265.0964,7.976454,11.171,0.011,-1.824,0.512,-12.995,0.51211815,0.046883408,3.683800724,3.1048536,0.08946303,2.706093392,0.047726495,0.01284954,2.710877401,5948,56107,226,318.9842132,5.081249197,2.333226067,5.990326051,3.343731249,0.3,0,J2200+2058,1.23767997e+18,10.04439509,0.242283205,29.10987564,0.99734,0.84951,1.33042,7.48529,0.8848198503974292,11.854034791532072,0.99734,0.84951,1.33042,7.48529,0.8848198503974292,1.0,0.7571,1.1445,1.85283,1.0680369993651655,1.0,0.75621,1.14472,1.8411,1.0686259303540837,1.0,0.77706,1.174,2.08552,1.0558392035152,0.6711703915791271,31.89842132,288.52486987502044,28.852486987502047,0.0472071924805802,1.0201883728244607,0.0177655501415507,10.046223380859152,0.2349696244097393,10.046280678662596,0.2332093315113167,10.045530096939132,0.235650735647992,0.000759672272171,0.003439988086915,10.04560731161522,0.236528224142262,11.107269555341912,0.0194289475282858,11.12303697400598,11.076309690634758,11.124504567210144,11.105294932086354,0.50152,0.6232800000000001,0.5017,0.51444,0.6232800000000001,0.5352350000000001,0.8052006860710232,0.20322252425928,0.8303716002692494,0.8367637979189021,0.8482518584170169,0.5184712742446076,1.377698567787965
194.8177591,13.30457481,1.028512,0.02639977,0.8140345,0.0112562,0.1403003,2.82e-05,311.6282,12.26171,11.171,0.028,-1.48,0.654,-12.651,0.654599114,0.020718991,3.049713435,2.627336638,0.067438283,2.079453294,0.028753993,0.9545719,2.599571378,1695,53473,566,330.8512042,4.120999587,1.892301029,4.929498335,2.770199936,0.4,1,J1259+1318,1.23766004e+18,10.0035707,0.099378105,25.77772602,0.91404,1.7811,2.42541,10.37736,0.7259208374289674,11.931708609259118,0.98582,1.7811,2.42541,9.31492,0.7286197385597727,0.96686,1.36321,2.03948,6.42379,0.831753873984609,,,,,,0.91404,1.15353,1.92113,10.37736,0.7259208374289674,0.4612343376394401,33.08512042,320.37866076454395,32.0378660764544,0.0637153178150602,1.0176428548630954,0.0249423570851885,10.02725036023669,0.1453000427594917,,,9.981718959069598,0.1290860039486583,0.0185931091860914,0.019015428478795,10.004180006435428,0.1245880505693833,10.096712880526768,0.4322626531784271,10.647566477219334,10.082557327445258,,9.587799843875173,0.96928,1.52506,,0.8401,1.52506,1.11148,0.5445515230284146,0.140013442626068,0.4673083489740023,0.4873806348896016,0.5372074578829044,0.5173854776404767,1.3216625781675595
167.7408877,0.872713683,0.6125619,0.02278614,0.689649,0.01794136,0.1850902,2.6e-05,214.2077,10.68485,11.174,0.014,-0.902,0.318,-12.076,0.318308027,0.034815913,3.272941428,1.963875464,0.07305244,2.21101696,0.057520059,0.0,2.21101696,278,51900,577,208.9180378,4.018502681,2.903687554,4.219945768,3.440885696,0.1,0,J1110+0052,1.23766994e+18,9.938044964,0.194065429,18.51157676,0.88886,2.15606,3.1921,10.5996,0.6371478737675453,11.42990371137307,0.94324,1.28423,2.16495,10.53167,0.7037215489874425,0.99151,1.46114,2.0987,10.5996,0.7021172212281371,0.99841,1.37347,1.92475,10.56146,0.7128104699592065,0.88886,2.15606,3.1921,10.39345,0.6371478737675453,0.4182168198254958,20.891803780000004,210.14185827763603,21.014185827763605,0.057520059,0.689649,0.01794136,10.003163779875322,0.2136708308548622,10.006409204094869,0.2227934307760788,9.97545023628701,0.199502884437318,0.0274434815392615,0.0113623222575228,9.9807670460643,0.2075081437670647,9.566807736529707,0.6045356836138773,10.07311471612662,8.670516399469165,10.148671708849202,9.45040098643106,1.02007,0.88393,0.95011,1.56093,1.75576,1.1037600000000003,0.4716500541329358,0.0068046363106802,0.4930684273517582,0.6105873526129963,0.4862277351891109,0.3638177113329576,1.1664007778327112
182.2066061,62.23726593,0.854592,0.02196079,0.8378999,0.01170019,0.1527674,1.82e-05,224.9266,7.787017,11.175,0.027,-0.793,0.77,-11.968,0.770473231,0.017964564,2.983862092,2.343959967,0.06023367,2.298177168,0.032091076,0.9728393,2.342704506,778,54525,155,233.3647974,3.486167538,2.698364756,3.739188969,3.328151326,0.1,0,J1208+6214,1.23766004e+18,9.772625834,0.146108499,30.1376128,0.57816,5.4264,9.38404,10.99084,0.479333971451202,11.788949453583117,0.57816,5.4264,7.10839,10.99084,0.479333971451202,0.82811,2.2546,5.34552,10.54742,0.6183972709620458,0.91374,1.93012,2.82268,10.58175,0.6583973954273524,0.74588,3.12921,9.38404,10.27872,0.5779234180210736,0.2657931848797359,11.66823987,226.6786276147395,11.333931380736976,0.0585730348520795,0.854134267336628,0.0213553336206004,9.94310815167378,0.2244554677752836,9.98464846471964,0.215188306384904,9.87355772232753,0.231201847962045,0.0802765047871601,0.034039474127373,9.893485043180238,0.2042385302805581,7.825012557677597,1.446402577562408,8.772192464787663,5.924147103187718,9.652692352560718,7.474079660094645,1.58042,5.06036,1.3128700000000002,2.52104,5.06036,2.6186725,0.3612372509952643,0.0215877243494154,0.2878259651843786,0.3003357029898827,0.3786572226179598,0.4445429043681409,1.2192844908046547
125.8926278,8.738273112,0.5213683,0.0155877,0.6478474,0.0103637,0.1768279,2.58e-05,257.7944,9.464722,11.176,0.035,-1.295,0.728,-12.471,0.728840861,0.030862714,2.981789017,1.611503933,0.048180221,2.002439798,0.032033293,0.0,2.002439798,2571,54055,57,276.6080633,3.971530058,1.967627292,4.454527596,2.614710242,0.4,1,J0823+0844,1.23766994e+18,10.03304375,0.206220449,24.22880811,0.97766,0.7823,1.75774,4.39071,1.0398525255093471,11.52019125482054,0.97766,0.50452,1.75774,4.39071,1.0958564320543671,1.0,0.7823,1.29388,2.40344,1.0435041712350024,,,,,,0.99807,0.78133,1.29146,2.51655,1.0398525255093471,0.7654773937719588,27.660806330000003,271.5139761994024,27.15139761994024,0.032033293,0.6478474,0.0103637,10.0365371249139,0.2222718341500018,,,10.033994414634362,0.2049155881889246,0.0014747055111586,0.0078922528879865,10.034525096516086,0.2111359571129755,10.827422816003075,0.0367659750785439,10.877701198072002,10.790554187451198,,10.814200433036111,0.43408,0.31433,,0.4304099999999999,0.59211,0.39294,0.8361854691776259,0.0791061898291377,0.7826217850670271,0.8319537206888014,0.8267734855442508,0.3418058901771336,1.056492188924752
202.6756727,-0.553728043,0.4695199,0.01337871,0.5881538,0.009078257,0.1687733,2.69e-05,264.6915,11.73429,11.176,0.027,-1.201,0.629,-12.377,0.629579225,0.061315336,2.722965943,1.397550449,0.039822427,1.750670434,0.027021905,0.0,1.750670434,297,51959,27,279.185045,4.345440409,2.584666861,4.888080092,3.450321741,0.2,0,J1330-0033,1.23765001e+18,10.00780547,0.234835215,21.78907055,0.99197,0.89644,1.39842,9.52663,0.9094091050255936,11.609186332300432,0.99197,0.58352,1.05083,9.52663,0.9094091050255936,0.99865,0.84353,1.33633,2.54303,1.024114631857762,0.99882,0.79053,1.26225,2.43103,1.040633782526724,0.99839,0.89644,1.39842,2.58226,1.0112397808613702,0.5964725153705871,27.9185045,277.1852984555883,27.71852984555883,0.027021905,0.5881538,0.009078257,10.035567030142262,0.2289001308252449,10.037225298990842,0.2292522464036659,10.03368861734604,0.2270155582204934,0.0120544449353332,0.0029178348990545,10.028571604119788,0.230000787612351,10.680008642164964,0.29643843394386,10.853430513814589,10.181352408533026,10.894951442575165,10.806588572131256,0.49788,0.38847,0.4611499999999999,0.52925,0.70139,0.4691875,0.777211837962792,0.26143075232625,0.8096588601460164,0.8176330049898944,0.8166822829384713,0.3091018510481506,0.9200577667090775
146.6910052,9.589866616,0.8821408,0.04354659,0.8225967,0.02058051,0.185994,3.09e-05,240.0846,14.9747,11.177,0.017,-1.74,0.568,-12.917,0.568254344,0.03671788,3.853437783,2.83913352,0.140152891,2.647493307,0.066237516,0.4175711,2.725891396,1306,52996,307,228.4640507,2.860381561,2.883387902,3.054217117,3.527402304,0.0,-1,J0946+0935,1.23766004e+18,9.939592038,0.143314537,15.06051549,0.90026,1.56638,2.41774,10.55455,0.6897827349977387,11.420088322929532,0.90026,1.29824,2.41774,10.28646,0.6948876537713703,0.97435,1.56638,2.27451,10.55455,0.6897827349977387,1.00001,1.32385,1.85665,10.43529,0.7213100519933343,,,,,,0.4521845676364444,22.846405070000003,223.1787291880458,22.317872918804586,0.068811495622753,0.846955594228885,0.0213802653223736,9.999976794037217,0.2086874354303245,10.008729554351063,0.2248665500545145,,,0.0307371034238192,0.0352548033487761,9.982766128796094,0.1922895074949463,9.610945815489568,0.6802127308567424,9.999465677235811,8.70145819463649,10.20303917978008,,1.11375,1.04305,0.91375,,1.31119,1.023516666666667,0.4882417080206438,0.0096031638199138,0.5267493733181071,0.6659590380520176,0.4998552179653734,0.4411914149595959,1.4199562413794926
152.4768356,20.68592058,0.9681611,0.02076558,0.6860172,0.01142302,0.1619479,2.62e-05,263.1159,11.28806,11.177,0.026,-1.281,0.732,-12.458,0.732461603,0.055214701,2.836426876,2.786308717,0.059762075,1.974315746,0.032874756,1.0,2.786308717,2373,53768,322,265.2481953,3.136950143,2.519459393,3.474657876,3.281960367,0.0,0,J1009+2041,1.23766994e+18,9.735605122,0.20099422,19.94603014,0.59554,4.65965,8.79965,10.82061,0.5012381222061434,11.685364725838207,0.59554,4.65965,7.87223,10.50666,0.5012381222061434,0.86398,1.58512,8.79965,10.16963,0.6697085875355473,0.89246,1.86115,3.08454,10.82061,0.6450381107207431,,,,,,0.2789171394799583,26.52481953,257.6501862298574,25.765018622985743,0.059762075,0.9681611,0.02076558,9.942070099065209,0.2147310263337032,9.98148664290705,0.2207782227939123,,,0.1078265958773808,0.0082776486182675,9.886387287990752,0.2121678230425385,7.698166286951174,1.9113000505607989,8.751250169369095,5.440077941502375,9.582672435361465,,1.1124200000000002,4.18923,1.24893,,4.18923,2.1835266666666664,0.3768252693068395,0.0227478687823135,0.3007398786626563,0.3159369510262315,0.4311350883957887,0.49600256030247203,1.4274651785060724
231.430743,38.47241743,0.7568114,0.02152733,0.7425049,0.01086156,0.1902105,2.9e-05,241.5841,12.05361,11.178,0.022,-1.264,0.784,-12.442,0.784308613,0.033158812,3.88119936,2.479480087,0.070528253,2.432608856,0.035584852,1.0,2.479480087,1293,52765,212,248.0408508,3.182633446,2.273303804,3.462462287,2.874474369,0.2,0,J1525+3828,1.23766004e+18,9.912985803,0.06014403,20.68353276,0.42297,5.05891,6.48719,10.33079,0.4516731111802909,11.374454456135169,0.92721,1.40382,2.7722,10.33079,0.6917120470204966,0.868,2.33293,3.29581,9.79415,0.6404190963558711,0.95347,1.67386,2.39748,9.74216,0.698562020188986,0.42297,5.05891,6.48719,9.85922,0.4516731111802909,0.2250340183159818,24.80408508,251.73577603000703,25.173577603000705,0.070528253,0.7568114,0.02152733,9.957606514516144,0.1897622608186349,9.979852115691678,0.1767234047890785,9.850311952155115,0.2026860683633082,0.0494834360556012,0.0568556096371611,9.925189096340734,0.1573289409927554,8.417615736216225,0.9591016404313176,9.069983865861298,8.18438033121406,9.546674509313826,7.084544819557217,1.50883,1.08548,1.1312699999999998,2.94787,4.74057,1.6683624999999995,0.3907789427641959,0.0205887303303716,0.2484640064847406,0.3103055071954781,0.4482656426044424,0.3978308259365907,1.303381015384703
229.170956,48.73216112,0.7304111,0.01636394,0.6354692,0.01024639,0.1807842,2.66e-05,211.1672,9.73184,11.181,0.031,-1.152,0.763,-12.333,0.763629491,0.04313291,3.276147822,2.298092459,0.051485865,1.999376757,0.032238217,1.0,2.298092459,1330,52822,120,208.4745008,3.139082979,1.828105644,3.295276642,2.164783886,0.4,1,J1516+4843,1.23766004e+18,9.901311708,0.083889034,20.08149919,0.8899,1.78468,3.33786,10.78041,0.6448987205865545,11.476832339314846,0.96851,0.65366,1.64655,10.76859,0.8317147573023931,0.96445,1.52091,2.20563,10.78041,0.6846270870139319,,,,,,0.8899,1.78468,3.33786,10.73504,0.6448987205865545,0.4305784732292621,20.84745008,214.4279319085263,21.44279319085263,0.051485865,0.7304111,0.01636394,9.996942083093058,0.1562256464190365,,,9.940656534150271,0.1888977470800248,0.0392445990693483,0.0438772042568634,9.946303441747776,0.1430041424996871,8.836971243401798,0.7985443239224065,9.929836166792208,7.967309863238974,,8.722812437547633,1.07232,0.47703,,1.30966,1.60805,0.9530033333333334,0.4810490476570719,0.0016744454389002,0.4553707380506242,0.4730315345149647,0.4719678670873559,0.3846484305971135,1.2102193649570618
122.3108972,15.17913448,0.5260223,0.01765799,0.5260078,0.01074628,0.2185754,2.17e-05,247.9781,9.76486,11.181,0.021,0.066,0.183,-11.115,0.184200977,0.023115284,3.225727295,1.920172601,0.064458082,1.920119671,0.039227828,1.0,1.920172601,2268,53682,526,242.8500531,2.512410811,2.021266719,2.719275237,2.533253773,0.1,0,J0809+1510,1.23766994e+18,9.431979191,0.157032085,29.22585981,0.68966,6.73004,9.70859,10.53749,0.5044767454579581,11.074107794048247,0.68966,6.73004,9.16154,10.5262,0.5044767454579581,0.82163,1.93301,9.37715,10.53005,0.6098075880186852,0.83592,2.06972,5.14852,10.53749,0.6086518495601809,0.80376,1.94158,9.70859,10.49679,0.6044714804930869,0.2918737503396258,24.285005310000003,246.14301531551263,24.614301531551263,0.064458082,0.5260223,0.01765799,9.868410175709856,0.1779675034914153,9.90058760421554,0.1260863261765231,9.830008253843769,0.2340364776657842,0.1897341105709904,0.0393813327109887,9.75774630619229,0.1737805980834307,5.724615289888626,2.5009638290317344,7.386014836741992,2.7038288084180153,7.954036951318869,6.760958245911161,1.36497,6.11362,1.3889199999999997,1.41478,6.20324,2.5705725,0.3528502166285374,0.0013962537330317,0.2962828339041644,0.3105054996269942,0.3915012977972273,0.27324598089062935,0.9974471536128603
